elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043
0,1013,Brook Street North,0,220,All,1.5,2.52,3.61,4.81,6.11,0,0,0,0,0,0,0,0,0,0,1,1.16,1.36,1.57,2.32,12.63
1,1,Conifer Close,0,378,All,0.1,1.32,3.32,4.51,5.86,0,0,0,0,0,0,0,0,1,1.21,1.46,2.25,2.64,3.18,13.88,0
2,2,Fladgate Drive,0,565,All,0.6,1.61,2.72,3.94,5.29,0,0,0,0,0,0,0,0,0,1,1.2,1.43,2.2,2.56,3.02,13.63
3,4,Highfield Drive,0,71,All,0,0.98,2.04,3.2,4.48,0,0,0,0,0,0,0,0,0,1,1.16,1.36,1.58,2.33,2.66,13.08
4,3,Matai Way,0,557,All,3.1,4.27,5.56,6.98,8.55,0,0,0,0,0,0,0,0,0,1,1.17,1.37,1.61,2.37,2.72,13.18
5,5,Vintry Drive,0,362,All,6.3,7.59,9,10.57,12.31,0,0,0,0,0,0,0,0,0,1,1.2,1.43,2.2,2.56,3.02,13.62
6,6,Croatia Avenue,0,42,All,0,0.09,2.2,4.14,5.23,0,0,0,0,0,0,0,0,0,1,1.15,1.33,1.54,1.77,2.53,12.89
7,6,Croatia Avenue,42,76,All,0,0.97,2.01,3.16,4.42,5.78,7.31,9,0,0,0,0,0,0,0,0,0,0,0.5,0.61,0.75
8,7,Lumbarda Drive,0,152,All,0,0,0,0.5,0.59,0.69,0.81,0.94,1.09,1.3,1.57,4.91,6.19,0,0,0,0,0,0,0,0
9,8,Tarras Road,0,86,All,0,0.09,0.2,0.33,1.48,2.74,4.82,6.11,0,0,0,0,0,0,0,0,0,1,1.16,1.35,1.57
10,8,Tarras Road,86,120,All,0,0.09,0.2,0.33,0.48,0.66,0.91,4.25,5.53,6.96,0,0,0,0,0,0,0,0,0,0.5,0.6
11,9,Kowhai Glen,0,305,All,0.4,1.38,2.43,3.59,4.84,0,0,0,0,0,0,0,0.5,0.61,0.74,0.9,1.07,1.33,1.68,2.13,2.67
12,1037,Epiha Road Upper,0,415,All,1.3,2.57,3.63,4.8,0,0,0,0,0,1,1.2,1.94,2.28,12.67,0,0,0,0,0,1,1.74
13,1038,Gossey Drive North,1319,1723,All,0,1.21,3.19,4.35,0,0,0,0,0,1,1.2,1.95,2.29,12.68,0,0,0,0,0,1,1.74
14,10,Upper Ahu Ahu Road,0,46,All,0.8,0,0,0,0,0,0,0,0,0,1,1.16,1.34,1.55,2.29,0,0,0,0,0,0
15,10,Upper Ahu Ahu Road,46,68,All,0,1.09,2.29,4.26,5.4,6.65,8.08,9.68,0,0,0.5,0,0,0,0,0,0,0.5,0.61,0.74,0.9
16,11,Lower Ahu Ahu Road,0,158,All,0.4,1.51,2.72,4.71,5.84,0,0,0,0,0,0,0,0,0,1,1.19,1.41,1.67,2.45,2.87,13.42
