elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
19,917,Port Street East,0,21,All,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31,19_1_98.31
20,917,Port Street East,21,396,All,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31,7.87_1_98.31
21,917,Port Street East,396,874,All,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18,19_1_98.18
22,917,Port Street East,874,1340,All,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63,19.01_1_97.63
23,917,Port Street East,1340,1431,All,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94,19_1_99.94
24,917,Port Street East,1431,2115,All,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24,16_1_104.24
25,917,Port Street East,2120,2350,All,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27,16_1_104.27
26,13,Puriri Dale Way,0,293,All,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71,18_1_66.71
27,15,Fendall Close,0,438,All,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42,11.03_1_70.42
28,15,Fendall Close,438,585,All,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25,7.55_1_113.25
29,15,Fendall Close,585,643,All,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27,13.59_1_113.27
30,15,Fendall Close,643,736,All,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85,3.52_1_58.85
31,15,Fendall Close,736,814,All,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88,22_1_58.88
32,9339,Weston Way,814,886,All,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52,13.47_1_52
33,9339,Weston Way,886,939,All,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25
34,9339,Weston Way,965,1051,All,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25,11_1_52.25
