elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
22,917,Port Street East,874,1340,All,81.16,84.37,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,96.99,96.99,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
23,917,Port Street East,1340,1431,All,81.16,84.37,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,96.99,96.99,0,12.22,24.85,31.06,37.27,37.27,49.9,49.9,62.32,62.32,68.54,74.95
24,917,Port Street East,1431,2115,All,49.9,59.12,68.54,0,24.85,37.27,49.9,49.9,49.9,49.9,62.32,62.32,62.32,74.95,81.16,87.58,87.58,87.58,93.79,98.6,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
25,917,Port Street East,2120,2350,All,49.9,59.12,68.54,0,24.85,37.27,49.9,49.9,49.9,49.9,62.32,62.32,62.32,74.95,81.16,87.58,87.58,87.58,93.79,98.6,0,12.22,18.44,24.85,31.06,37.27,43.49,49.9,49.9,62.32,62.32
26,13,Puriri Dale Way,0,293,All,93.79,94.59,0,18.44,37.27,49.9,62.32,62.32,62.32,68.54,74.95,74.95,74.95,81.16,87.58,93.79,93.79,0,12.22,24.85,37.27,43.49,49.9,56.11,62.32,68.54,74.95,81.16,87.58,87.58,90.58
27,15,Fendall Close,0,438,All,53.71,65.33,77.15,0,29.46,56.11,71.74,76.35,81.16,87.58,92.99,97.8,0,10.62,25.05,36.07,44.69,51.7,65.73,80.36,89.38,0,16.03,31.66,48.3,58.32,69.34,83.57,90.98,96.19,0
28,15,Fendall Close,438,585,All,31.06,40.28,54.51,74.95,0,31.06,52.91,68.54,71.74,81.16,87.58,93.79,93.79,96.99,0,21.64,27.86,37.27,46.69,62.32,77.96,84.37,93.79,98.6,0,13.63,21.64,32.46,40.28,54.51,66.93
29,15,Fendall Close,585,643,All,14.43,26.25,39.48,55.71,70.14,87.17,94.79,98,98.6,98.6,99.6,100,0,10.62,25.05,36.07,44.69,51.7,65.73,80.36,89.38,94.99,99.2,100,0,13.63,21.64,32.46,40.28,54.51,66.93
30,15,Fendall Close,643,736,All,31.06,40.28,54.51,74.95,0,31.06,52.91,68.54,71.74,81.16,87.58,93.79,93.79,0,21.64,31.06,37.27,46.69,56.11,71.74,87.58,90.58,0,18.44,24.85,43.49,46.69,65.33,81.16,92.18,95.39
31,15,Fendall Close,736,814,All,100,100,0,27.86,46.69,65.33,74.95,81.16,87.58,92.18,96.99,0,6.01,18.44,34.07,40.28,52.91,62.32,71.74,84.37,0,18.44,37.27,52.91,59.12,73.35,84.37,88.98,95.39,0,12.22
32,9339,Weston Way,814,886,All,100,100,100,100,100,0,24.85,29.46,43.49,46.69,65.33,71.74,84.37,0,19.24,27.86,34.87,41.88,49.9,65.33,74.95,0,15.23,23.25,35.67,45.09,61.52,67.74,79.56,0,9.02
33,9339,Weston Way,886,939,All,40.28,49.9,63.73,74.95,85.97,0,24.85,29.46,43.49,46.69,65.33,71.74,84.37,88.18,96.99,0,9.82,15.23,34.07,48.3,62.32,68.54,81.16,0,9.02,18.44,27.86,34.07,46.69,55.31,65.33
34,9339,Weston Way,965,1051,All,22.44,32.46,46.29,61.52,74.95,91.38,97.39,0,12.83,22.85,39.88,46.69,57.52,80.36,0,21.64,27.86,37.27,46.69,62.32,77.96,0,16.03,31.66,48.3,58.32,69.34,83.57,0,18.44,24.85
35,9339,Weston Way,1051,1219,All,87.58,90.58,0,27.86,46.69,65.33,74.95,81.16,87.58,92.18,96.99,0,6.01,18.44,34.07,40.28,52.91,62.32,71.74,84.37,0,18.44,37.27,52.91,59.12,73.35,84.37,88.98,95.39,0,12.22
36,9339,Weston Way,1237,1589,All,90.58,0,18.44,37.27,49.9,68.54,87.58,93.79,93.79,93.79,0,12.22,15.23,24.85,43.49,52.91,65.33,71.74,77.96,0,24.85,37.27,52.91,62.32,71.74,84.37,90.58,93.79,0,18.44,24.85
