elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
65,27,Gallop Lane,116,136,All,0.3,0.3,0.3,0.3,0.3,0.8,0.9,1.03,1.17,1.34,1.57,4.88,6.17,0,0,0,0,0,0,0,0,0,0.5,0.64,0.8,0.99,1.26,1.64,2.13,2.73,3.6
66,7056,Dawick Street,0,78,All,0,0.1,2.21,4.17,5.28,0,0,0,0,0,0,0,0,0,1,1.17,1.36,1.59,2.34,2.68,13.11,0,0,0,0,0,0,0,0,0,1
67,7056,Dawick Street,78,88,All,2.75,3.21,3.77,4.54,5.52,6.72,8.13,9.88,11.97,14.39,17.16,22.84,26.26,29.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
68,28,Stirrup Lane,0,261,All,0,1.14,2.42,4.48,0,0,0,0,0,0,0,0,1,1.23,1.5,2.31,2.74,3.34,14.13,0,0,0,0,0,0,0,1,1.22,1.5,2.32,2.75
69,29,Riroriro Road,0,122,All,0.6,1.7,2.91,4.88,0,0,0,0,0,0,0,0,0,1,1.18,1.38,1.62,2.39,2.74,13.22,0,0,0,0,0,0,0,0,1,1.17,1.38
70,29,Riroriro Road,122,139,All,0,0.1,0.21,0.35,0.51,0.7,0.98,4.35,5.67,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.5,0.56,0.62,10.69,0
71,30,Curly McLeod Way,0,69,All,1.8,3.58,0,0,0,0,0,0,0,0,0,0,1,1.17,1.37,1.59,2.34,12.67,0,0,0,0,0,0,0,0,0,1,1.17,1.36,1.59
72,30,Curly McLeod Way,69,82,All,0.55,1.6,2.71,3.93,5.25,0,0,0,0,0,0,0,0,0.5,0.61,0.73,0.88,1.04,1.28,1.59,2.98,13.54,0,0,0,0,0,0,0.5,0.61,0.74
73,32,Karearea Lane,0,56,All,0.85,2.18,3.58,5.06,6.62,0,0,0,0,0,0,0,0,0,0,0.5,0.61,0.74,0.89,1.06,1.31,1.64,2.05,2.55,3.22,15.09,0,0,0,0,0
74,32,Karearea Lane,84,154,All,0.5,0,0,0,0,0,0,0,0,0.5,0.6,0.71,0.84,1,1.19,1.45,1.79,3.2,3.77,14.53,0,0,0,0,0,0,0,0,0,1,1.2
