elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038,2039,2040,2041,2042,2043,2044,2045,2046,2047,2048,2049,2050,2051,2052,2053
97,44,Dickins Lane,474,1091,All,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,16.23_0.1_135.21,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.87_1_109.52,13.61_1_107.43,13.61_1_107.43
98,43,Infantry Lane,0,95,All,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.54_1_114.78,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38,14.36_1_113.38
99,45,Chatfield Lane,0,83,All,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,18.14_0.1_136.07,1.63_1_122.41,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,12.16_1_121.58,11.9_1_118.97,11.9_1_118.97,11.9_1_118.97,11.9_1_118.97,11.9_1_118.97,11.9_1_118.97
100,20,Burkes Creek Road,765,1789,All,12_0.1_134.9,12_0.1_134.9,12_0.1_134.9,12_0.1_134.9,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,8.07_1_110.11,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.95_1_108.37,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82,7.83_1_106.82
101,38,Tyler Place,279,322,All,32_0.1_133.93,32_0.1_133.93,32_0.1_133.93,32_0.1_133.93,32_0.1_133.93,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,17.29_1_108.09,20_1_132.37,20_1_132.37,20_1_132.37,20_1_132.37,20_1_132.37,20_1_132.37,20_1_132.37,20_1_132.37
102,1037,Epiha Road Upper,0,415,All,9.99_0.1_134.91,9.99_0.1_134.91,9.99_0.1_134.91,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,8.08_1_110.21,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.93_1_108.16,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36,7.8_1_106.36
103,37,Freemason Avenue,172,362,All,16_0.1_133.11,16_0.1_133.11,16_0.1_133.11,16_0.1_133.11,16_0.1_133.11,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.48_1_106.46,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,13.31_1_105.04,4.08_1_122.41,4.08_1_122.41,15.31_1_120.91,15.31_1_120.91
104,43,Infantry Lane,0,95,All,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,19_0.1_136.96,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.55_1_114.87,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,14.43_1_113.91,4.08_1_122.41,4.08_1_122.41,15.38_1_121.39,15.38_1_121.39
105,8,Tarras Road,86,120,All,19_0.1_135.76,19_0.1_135.76,19_0.1_135.76,19_0.1_135.76,19_0.1_135.76,19_0.1_135.76,19_0.1_135.76,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_138.32,20_1_138.32,20_1_138.32
106,23,Apple Orchard Lane,0,185,All,37_0.1_135.98,37_0.1_135.98,37_0.1_135.98,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,17.21_1_135.83,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,14.14_1_111.64,13.99_1_110.46,13.99_1_110.46,13.99_1_110.46,13.99_1_110.46,13.99_1_110.46,13.99_1_110.46
107,9339,Weston Way,814,886,All,22_0.1_125.81,22_0.1_125.81,22_0.1_125.81,22_0.1_125.81,22_0.1_125.81,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,9.05_1_104.43,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.36_1_131.06,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.29_1_130.3,11.23_1_129.53,11.23_1_129.53
108,8,Tarras Road,86,120,All,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,19_0.1_136.45,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01
109,38,Tyler Place,334,389,All,32_0.1_133.24,32_0.1_133.24,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.74_1_108.5,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,13.55_1_106.98,4.08_1_122.41,4.08_1_122.41,15.31_1_120.86,15.31_1_120.86,15.31_1_120.86,15.31_1_120.86,15.31_1_120.86
110,38,Tyler Place,322,334,All,11.08_0.1_138.51,11.08_0.1_138.51,11.08_0.1_138.51,11.08_0.1_138.51,11.08_0.1_138.51,11.08_0.1_138.51,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,14.85_1_117.23,4.08_1_122.41,4.08_1_122.41,15.31_1_120.87,15.31_1_120.87,15.31_1_120.87,15.31_1_120.87,15.31_1_120.87,15.31_1_120.87,15.31_1_120.87
111,32,Karearea Lane,154,820,All,16_0.1_135.1,16_0.1_135.1,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74
112,12,Kriletich Drive,0,263,All,35_0.1_134.02,35_0.1_134.02,35_0.1_134.02,35_0.1_134.02,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,16.95_1_133.79,4.08_1_122.41,4.08_1_122.41,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03,15.33_1_121.03
113,917,Port Street East,2120,2350,All,16.66_0.1_138.87,16.66_0.1_138.87,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,15.54_1_122.68,4.32_1_129.62,4.32_1_129.62,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38,16.26_1_128.38
114,9339,Weston Way,3398,3457,All,19_0.1_136.77,19_0.1_136.77,19_0.1_136.77,19_0.1_136.77,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,13.65_1_136.48,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99,11.2_1_111.99
115,9339,Weston Way,1051,1219,All,10.05_0.1_132.25,7.71_1_105.17,7.71_1_105.17,7.71_1_105.17,7.71_1_105.17,7.71_1_105.17,7.71_1_105.17,7.71_1_105.17,7.62_1_103.92,7.62_1_103.92,7.62_1_103.92,7.62_1_103.92,7.62_1_103.92,7.62_1_103.92,7.62_1_103.92,7.53_1_102.65,7.53_1_102.65,7.53_1_102.65,7.53_1_102.65,7.53_1_102.65,7.53_1_102.65,7.53_1_102.65,7.43_1_101.38,7.43_1_101.38,7.43_1_101.38,7.43_1_101.38,7.43_1_101.38,7.43_1_101.38,7.43_1_101.38,7.34_1_100.1,7.34_1_100.1
116,19,Elm Close,0,82,All,10.8_0.1_134.94,10.8_0.1_134.94,10.8_0.1_134.94,10.8_0.1_134.94,10.8_0.1_134.94,10.8_0.1_134.94,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,14.18_1_111.93,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31,13.97_1_110.31
117,15,Fendall Close,0,438,All,11_0.1_134.14,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,8_1_109.06,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.89_1_107.61,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.79_1_106.17,7.68_1_104.72,7.68_1_104.72,7.68_1_104.72
118,30,Curly McLeod Way,69,82,All,39_0.1_136.65,39_0.1_136.65,39_0.1_136.65,39_0.1_136.65,39_0.1_136.65,3.64_1_136.45,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78
119,6,Croatia Avenue,0,42,All,10.47_0.1_131.45,10.47_0.1_131.45,10.47_0.1_131.45,10.47_0.1_131.45,10.47_0.1_131.45,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,14.44_1_113.98,4.08_1_122.41,4.08_1_122.41,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23,15.36_1_121.23
120,16,Sarah Lane,0,515,All,16_0.1_134.88,16_0.1_134.88,16_0.1_134.88,16_0.1_134.88,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.96_1_110.22,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18,13.7_1_108.18
121,30,Curly McLeod Way,69,82,All,20_0.05_150.01,20_0.05_150.01,20_0.05_150.01,20_0.05_150.01,20_0.05_150.01,1.92_1_106.66,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.55_1_136.41,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78,14.48_1_135.78
122,32,Karearea Lane,820,1262,All,10.15_0.1_138.44,10.15_0.1_138.44,10.15_0.1_138.44,10.15_0.1_138.44,10.15_0.1_138.44,10.15_0.1_138.44,10.15_0.1_138.44,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.82_1_116.99,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94,14.43_1_113.94
123,20,Burkes Creek Road,765,1789,All,12_0.1_134.9,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.76_1_105.79,7.76_1_105.79
124,32,Karearea Lane,154,820,All,10.86_0.1_135.1,10.86_0.1_135.1,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,14.06_1_110.97,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74,13.77_1_108.74
125,9339,Weston Way,1237,1589,All,16_0.1_131.3,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.66_1_104.45,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.54_1_102.76,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.41_1_101.06,7.29_1_99.34,7.29_1_99.34,7.29_1_99.34
126,20,Burkes Creek Road,765,1789,All,12_0.1_133.15,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,8.11_1_110.64,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.99_1_108.89,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.87_1_107.34,7.76_1_105.79,7.76_1_105.79
127,29,Riroriro Road,122,139,All,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,19_0.1_136.23,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01,20_1_140.01
128,9339,Weston Way,1589,1999,All,16_0.1_131.89,16_0.1_131.89,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.65_1_104.26,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.52_1_102.57,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.4_1_100.87,7.27_1_99.15,7.27_1_99.15
129,20,Burkes Creek Road,549,697,All,12_0.1_134.98,12_0.1_134.98,12_0.1_134.98,12_0.1_134.98,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,8.09_1_110.3,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.96_1_108.59,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07,7.85_1_107.07
130,1092,Bronte Road East,156,183,All,22_0.1_137.47,22_0.1_137.47,22_0.1_137.47,22_0.1_137.47,22_0.1_137.47,3.66_1_137.15,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.62_1_137.08,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11,14.52_1_136.11
131,917,Port Street East,2120,2350,All,16.82_0.1_140.2,16.82_0.1_140.2,16.82_0.1_140.2,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.53_1_122.58,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88,15.31_1_120.88
132,1,Conifer Close,0,378,All,8_0.1_131.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.91_1_109.82,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77,13.65_1_107.77
133,20,Burkes Creek Road,549,697,All,12_0.1_132.7,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8.13_1_110.82,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,8_1_109.1,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.89_1_107.57,7.78_1_106.06,7.78_1_106.06
134,9339,Weston Way,2696,3114,All,16_0.1_133.91,16_0.1_133.91,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.95_1_108.43,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.85_1_107.11,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.76_1_105.77,7.66_1_104.42,7.66_1_104.42
135,21,Tapeka Heights Lane,0,277,All,17_0.1_132.92,17_0.1_132.92,17_0.1_132.92,17_0.1_132.92,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.45_1_106.16,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07,13.18_1_104.07
136,10,Upper Ahu Ahu Road,46,68,All,13.63_0.1_136.29,13.63_0.1_136.29,13.63_0.1_136.29,13.63_0.1_136.29,13.63_0.1_136.29,3.63_1_136.06,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.51_1_136.01,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28,14.43_1_135.28
137,26,Stud Road,0,205,All,12.54_0.1_134.32,12.54_0.1_134.32,12.54_0.1_134.32,12.54_0.1_134.32,12.54_0.1_134.32,12.54_0.1_134.32,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.87_1_108.75,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.7_1_107.04,10.53_1_105.32
138,1038,Gossey Drive North,1319,1723,All,10.27_0.1_128.34,10.27_0.1_128.34,8.09_1_110.37,8.09_1_110.37,8.09_1_110.37,8.09_1_110.37,8.09_1_110.37,8.09_1_110.37,8.09_1_110.37,7.99_1_108.92,7.99_1_108.92,7.99_1_108.92,7.99_1_108.92,7.99_1_108.92,7.99_1_108.92,7.99_1_108.92,7.88_1_107.49,7.88_1_107.49,7.88_1_107.49,7.88_1_107.49,7.88_1_107.49,7.88_1_107.49,7.88_1_107.49,7.78_1_106.09,7.78_1_106.09,7.78_1_106.09,7.78_1_106.09,7.78_1_106.09,7.78_1_106.09,7.78_1_106.09,7.68_1_104.69
