elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
65,27,Gallop Lane,116,136,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
66,7056,Dawick Street,0,78,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
67,7056,Dawick Street,78,88,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
68,28,Stirrup Lane,0,261,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
69,29,Riroriro Road,0,122,All,8,9,10,11,12,0,1,2,3,4,5,6,7,8,9,10
70,29,Riroriro Road,122,139,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
71,30,Curly McLeod Way,0,69,All,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10,11
72,30,Curly McLeod Way,69,82,All,39,40,41,42,43,44,45,0,0,1,2,3,4,5,6,7
73,32,Karearea Lane,0,56,All,28,29,30,31,32,33,34,35,36,37,38,39,0,0,1,2
74,32,Karearea Lane,84,154,All,28,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
75,32,Karearea Lane,154,820,All,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
76,32,Karearea Lane,820,1262,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
77,33,Okoare Lane,0,58,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
78,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
79,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
80,36,Paneika Lane,370,391,All,20,21,22,23,24,25,26,27,28,29,0,1,2,3,4,5
81,36,Paneika Lane,391,520,All,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
82,37,Freemason Avenue,0,149,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
83,37,Freemason Avenue,149,172,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
84,37,Freemason Avenue,172,362,All,16,17,18,19,20,21,22,23,24,25,26,0,0,1,2,3
85,38,Tyler Place,0,279,All,17,18,19,20,21,22,23,24,25,26,0,0,1,2,3,4
86,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10
87,38,Tyler Place,322,334,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
88,38,Tyler Place,334,389,All,32,33,34,35,36,37,38,39,40,0,1,2,3,4,5,6
89,39,Ashlar Court,0,251,All,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38
90,40,Bravery Road,0,278,All,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
91,41,Huamanu Street,0,116,All,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
92,41,Huamanu Street,116,134,All,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
93,1092,Bronte Road East,0,156,All,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
94,1092,Bronte Road East,156,183,All,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37
95,42,Te Manaki Street,0,377,All,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
96,44,Dickins Lane,0,474,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
97,44,Dickins Lane,474,1091,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
98,43,Infantry Lane,0,95,All,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
99,45,Chatfield Lane,0,83,All,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
100,20,Burkes Creek Road,765,1789,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
101,38,Tyler Place,279,322,All,32,33,34,35,36,0,1,2,3,4,5,6,7,8,9,10
102,1037,Epiha Road Upper,0,415,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,0,1
103,37,Freemason Avenue,172,362,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11
104,43,Infantry Lane,0,95,All,19,20,21,22,23,0,1,2,3,4,5,6,7,8,9,10
105,8,Tarras Road,86,120,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
106,23,Apple Orchard Lane,0,185,All,37,38,39,0,1,2,3,4,5,6,7,8,9,10,11,12
107,9339,Weston Way,814,886,All,22,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
108,8,Tarras Road,86,120,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
109,38,Tyler Place,334,389,All,32,33,34,35,36,0,0,1,2,3,4,5,6,7,8,9
110,38,Tyler Place,322,334,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
111,32,Karearea Lane,154,820,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
112,12,Kriletich Drive,0,263,All,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
113,917,Port Street East,2120,2350,All,16,17,18,19,20,21,0,0,1,2,3,4,5,6,7,8
114,9339,Weston Way,3398,3457,All,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
115,9339,Weston Way,1051,1219,All,16,17,18,19,20,21,22,0,1,0,1,2,3,4,5,6
116,19,Elm Close,0,82,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
117,15,Fendall Close,0,438,All,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26
118,30,Curly McLeod Way,69,82,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10
119,6,Croatia Avenue,0,42,All,9,10,11,12,13,0,1,2,3,4,5,0,1,2,3,4
120,16,Sarah Lane,0,515,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
121,30,Curly McLeod Way,69,82,All,39,40,41,42,43,0,0,1,2,3,4,5,6,7,8,9
122,32,Karearea Lane,820,1262,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
123,20,Burkes Creek Road,765,1789,All,12,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
124,32,Karearea Lane,154,820,All,16,17,18,19,20,0,1,2,3,4,5,6,7,8,9,10
125,9339,Weston Way,1237,1589,All,16,17,18,0,1,2,3,4,5,6,7,8,9,10,11,12
126,20,Burkes Creek Road,765,1789,All,12,13,14,15,16,17,0,0,1,2,3,4,5,6,7,8
127,29,Riroriro Road,122,139,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
128,9339,Weston Way,1589,1999,All,16,17,18,19,20,21,22,23,24,0,0,1,2,3,4,5
129,20,Burkes Creek Road,549,697,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
130,1092,Bronte Road East,156,183,All,22,23,24,25,26,0,1,2,3,4,5,6,7,8,9,10
131,917,Port Street East,2120,2350,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
132,1,Conifer Close,0,378,All,10,11,0,0,1,2,3,4,5,6,7,8,9,10,11,12
133,20,Burkes Creek Road,549,697,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
134,9339,Weston Way,2696,3114,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
135,21,Tapeka Heights Lane,0,277,All,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
136,10,Upper Ahu Ahu Road,46,68,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10
137,26,Stud Road,0,205,All,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24
138,1038,Gossey Drive North,1319,1723,All,10,11,12,0,1,0,1,2,3,4,5,6,7,8,9,10
139,917,Port Street East,21,396,All,1,2,3,4,5,6,0,1,2,3,4,5,0,1,2,3
140,11,Lower Ahu Ahu Road,158,179,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
141,1037,Epiha Road Upper,0,415,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
142,41,Huamanu Street,0,116,All,36,37,38,39,40,41,42,43,0,1,2,3,4,5,6,7
143,41,Huamanu Street,0,116,All,36,37,38,39,40,41,42,43,44,45,46,47,0,0,1,2
144,16,Sarah Lane,0,515,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
145,36,Paneika Lane,370,391,All,20,21,22,23,24,25,26,27,28,29,0,1,2,3,4,5
146,9339,Weston Way,1999,2369,All,16,0,0,1,2,3,4,5,6,0,1,2,3,4,5,6
147,1092,Bronte Road East,0,156,All,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
148,42,Te Manaki Street,0,377,All,18,19,0,1,2,3,4,5,6,7,8,9,10,11,12,13
149,974,Railway Terrace East,0,730,All,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10
150,29,Riroriro Road,122,139,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
151,9339,Weston Way,3457,3675,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
152,15,Fendall Close,643,736,All,7,8,9,10,0,1,2,3,4,5,6,7,8,0,0,1
153,974,Railway Terrace East,0,730,All,10,11,12,13,14,15,16,17,18,19,20,21,22,0,1,2
154,33,Okoare Lane,0,58,All,6,7,8,9,10,11,12,13,14,0,1,2,3,4,5,0
155,37,Freemason Avenue,0,149,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11
156,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,10,11,12,13,0,1,2,3
157,30,Curly McLeod Way,0,69,All,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
158,25,Founders Lane,0,597,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
159,36,Paneika Lane,391,520,All,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
160,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,10,11,12,0,1,2,3,4
161,43,Infantry Lane,0,95,All,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
162,29,Riroriro Road,0,122,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
163,15,Fendall Close,736,814,All,22,23,24,25,26,27,28,29,0,0,1,2,3,4,5,6
164,9339,Weston Way,965,1051,All,11,12,13,14,15,16,17,18,0,1,2,3,4,5,6,7
165,23,Apple Orchard Lane,0,185,All,37,38,39,40,41,0,0,1,2,3,4,5,6,7,8,9
166,32,Karearea Lane,84,154,All,28,29,0,0,1,2,3,4,5,6,7,8,9,10,11,12
167,9339,Weston Way,2385,2696,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
168,28,Stirrup Lane,0,261,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
169,1013,Brook Street North,0,220,All,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
170,7056,Dawick Street,78,88,All,8,9,10,11,12,13,14,15,16,17,18,19,20,0,1,2
171,10,Upper Ahu Ahu Road,46,68,All,12,13,14,15,16,0,1,2,3,4,5,6,7,8,9,10
172,32,Karearea Lane,0,56,All,28,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
173,20,Burkes Creek Road,765,1789,All,12,13,14,0,0,1,2,3,4,5,6,7,8,9,10,11
174,16,Sarah Lane,0,515,All,16,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
175,1,Conifer Close,0,378,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
176,9,Kowhai Glen,0,305,All,34,35,36,37,0,1,2,3,4,5,6,7,8,9,10,11
177,1,Conifer Close,0,378,All,10,11,12,13,0,1,2,3,4,5,0,1,2,3,4,5
178,30,Curly McLeod Way,0,69,All,17,18,19,20,21,22,23,24,0,1,2,3,4,5,0,1
179,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
180,917,Port Street East,0,21,All,19,20,21,22,23,0,0,1,2,3,4,5,6,7,8,9
181,3,Matai Way,0,557,All,19,20,21,22,23,24,25,26,0,0,1,2,3,4,5,6
182,38,Tyler Place,322,334,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
183,1037,Epiha Road Upper,0,415,All,10,11,0,1,2,3,4,5,6,7,8,9,10,11,12,13
184,917,Port Street East,1340,1431,All,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
185,917,Port Street East,21,396,All,1,2,3,4,5,6,0,1,2,3,4,5,0,1,2,3
186,29,Riroriro Road,0,122,All,8,9,10,11,0,0,1,2,3,4,5,6,7,8,9,10
187,23,Apple Orchard Lane,0,185,All,37,38,0,1,2,3,4,5,0,1,2,3,4,5,6,7
188,9339,Weston Way,886,939,All,11,12,13,14,15,16,17,0,1,2,3,4,5,6,7,8
189,4,Highfield Drive,0,71,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
190,29,Riroriro Road,0,122,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
191,38,Tyler Place,334,389,All,32,33,0,1,2,3,4,5,0,1,2,3,4,5,6,7
192,13,Puriri Dale Way,0,293,All,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33
193,917,Port Street East,1431,2115,All,16,17,18,19,20,21,22,0,0,1,2,3,4,5,6,7
194,917,Port Street East,21,396,All,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
195,974,Railway Terrace East,0,730,All,10,11,12,13,0,0,1,2,3,4,5,6,7,8,9,10
196,37,Freemason Avenue,149,172,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
197,9339,Weston Way,1051,1219,All,16,0,1,2,3,4,5,6,0,0,1,2,3,4,5,6
198,917,Port Street East,2120,2350,All,16,17,18,19,20,0,0,1,2,3,4,5,6,7,8,9
199,9339,Weston Way,1589,1999,All,16,17,18,19,0,0,1,2,3,4,5,6,7,8,9,10
200,917,Port Street East,874,1340,All,19,20,21,22,23,24,0,0,1,2,3,4,5,6,7,8
201,20,Burkes Creek Road,697,765,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
202,18,Monaghan Way,0,80,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
203,6,Croatia Avenue,42,76,All,39,40,41,42,43,0,1,2,3,4,5,6,7,8,9,10
204,21,Tapeka Heights Lane,0,277,All,17,18,0,0,1,2,3,4,5,6,7,8,9,10,11,12
205,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
206,38,Tyler Place,279,322,All,32,33,34,35,36,37,38,0,0,1,2,3,4,5,6,7
207,917,Port Street East,0,21,All,19,20,21,22,23,24,25,26,27,0,0,1,2,3,4,5
208,917,Port Street East,0,21,All,19,20,21,22,23,0,0,1,2,3,4,5,6,7,8,9
209,37,Freemason Avenue,149,172,All,6,7,8,9,10,0,1,2,3,4,5,6,7,8,9,10
210,20,Burkes Creek Road,697,765,All,10,11,12,13,14,15,0,0,1,2,3,4,5,6,7,8
211,38,Tyler Place,279,322,All,32,33,34,35,36,0,0,1,2,3,4,5,6,7,8,9
212,20,Burkes Creek Road,697,765,All,10,11,12,13,14,0,1,2,3,4,5,6,7,8,9,10
213,10,Upper Ahu Ahu Road,0,46,All,17,18,19,20,21,0,1,2,3,4,5,6,7,8,9,10
214,9339,Weston Way,2385,2696,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13
215,20,Burkes Creek Road,0,21,All,10,11,12,13,14,0,0,1,2,3,4,5,6,7,8,9
216,8,Tarras Road,86,120,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
217,20,Burkes Creek Road,0,21,All,10,11,12,13,14,0,0,1,2,3,4,5,6,7,8,9
218,12,Kriletich Drive,0,263,All,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50
219,25,Founders Lane,0,597,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
220,9,Kowhai Glen,0,305,All,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49
221,3,Matai Way,0,557,All,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
222,15,Fendall Close,438,585,All,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22
223,11,Lower Ahu Ahu Road,0,158,All,8,9,10,11,12,13,14,15,16,0,1,2,3,4,5,0
224,38,Tyler Place,334,389,All,32,33,0,1,2,3,4,5,0,1,2,3,4,5,6,7
225,10,Upper Ahu Ahu Road,0,46,All,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
226,15,Fendall Close,0,438,All,11,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
227,37,Freemason Avenue,149,172,All,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21
228,27,Gallop Lane,116,136,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
229,917,Port Street East,2120,2350,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
230,9339,Weston Way,3457,3675,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
231,9339,Weston Way,1237,1589,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13
232,16,Sarah Lane,0,515,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13
233,33,Okoare Lane,0,58,All,6,7,8,9,10,0,1,2,3,4,5,0,1,2,3,4
234,20,Burkes Creek Road,697,765,All,10,11,12,13,14,15,16,17,18,19,0,1,2,3,4,5
235,20,Burkes Creek Road,549,697,All,12,13,14,15,16,17,0,0,1,2,3,4,5,6,7,8
236,20,Burkes Creek Road,0,21,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
237,27,Gallop Lane,0,116,All,8,9,10,11,0,0,1,2,3,4,5,6,7,8,9,10
238,10,Upper Ahu Ahu Road,46,68,All,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
239,11,Lower Ahu Ahu Road,0,158,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
240,37,Freemason Avenue,0,149,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,0,1
241,9339,Weston Way,2385,2696,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11
242,9339,Weston Way,2385,2696,All,16,17,18,19,0,0,1,2,3,4,5,6,7,8,9,10
243,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,0,1,2,3,4,5,0,1
244,9339,Weston Way,1999,2369,All,16,17,18,19,20,21,22,23,0,0,1,2,3,4,5,6
245,917,Port Street East,1431,2115,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
246,9339,Weston Way,2696,3114,All,16,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
247,2,Fladgate Drive,0,565,All,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36
248,20,Burkes Creek Road,697,765,All,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25
249,9339,Weston Way,1999,2369,All,16,17,0,1,2,3,4,5,6,7,8,9,10,11,12,13
250,8,Tarras Road,0,86,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
251,35,Leicester Place,0,660,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,0,1
252,9339,Weston Way,965,1051,All,11,12,13,14,15,16,17,18,19,20,21,0,1,0,1,2
253,15,Fendall Close,0,438,All,11,12,13,14,0,1,2,3,4,5,6,7,8,0,0,1
254,43,Infantry Lane,0,95,All,19,20,21,22,23,0,1,2,3,4,5,0,1,2,3,4
255,11,Lower Ahu Ahu Road,0,158,All,8,9,0,0,1,2,3,4,5,6,7,8,9,10,11,12
256,1035,Cousins Avenue East,0,61,All,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
257,36,Paneika Lane,0,370,All,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
258,917,Port Street East,21,396,All,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16
259,32,Karearea Lane,84,154,All,28,0,0,1,2,3,4,5,6,7,8,9,10,11,12,13
260,9339,Weston Way,1051,1219,All,16,17,18,19,20,21,22,23,24,25,0,1,0,1,2,3
261,32,Karearea Lane,154,820,All,16,17,18,19,20,21,0,0,1,2,3,4,5,6,7,8
262,20,Burkes Creek Road,549,697,All,12,13,0,0,1,2,3,4,5,6,7,8,9,10,11,12
263,27,Gallop Lane,116,136,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
264,9339,Weston Way,3457,3675,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
265,44,Dickins Lane,474,1091,All,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
266,37,Freemason Avenue,172,362,All,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31
267,27,Gallop Lane,116,136,All,8,9,10,11,12,13,14,15,16,17,18,0,0,1,2,3
268,5,Vintry Drive,0,362,All,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
269,22,Sir John McKenzie Drive,0,530,All,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
270,917,Port Street East,2120,2350,All,16,17,18,19,0,1,2,3,4,5,6,7,8,9,10,11
271,917,Port Street East,1431,2115,All,16,17,0,0,1,2,3,4,5,6,7,8,9,10,11,12
