elem_index,file_section_id,file_section_name,file_loc_from,file_loc_to,file_lane_name,2023,2024,2025,2026,2027,2028,2029,2030,2031,2032,2033,2034,2035,2036,2037,2038
63,26,Stud Road,0,205,All,0,0.1,0.3,0.5,0.7,1,1.3,1.7,2.1,2.7,3.4,4.2,5.3,6.6,8.1,9.9
64,27,Gallop Lane,0,116,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.4,1.7,2.1,2.6,3.1,3.7,4.3,5.1
65,27,Gallop Lane,116,136,All,0,0,0,0,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5
66,7056,Dawick Street,0,78,All,0,0.1,0.2,0.4,0.5,0.7,0.9,1.1,1.3,1.6,2,2.4,2.9,3.5,4.1,4.8
67,7056,Dawick Street,78,88,All,1.4,1.5,1.6,1.8,2,2.1,2.3,2.5,2.8,3.1,3.5,4,4.5,5.1,5.8,6.7
68,28,Stirrup Lane,0,261,All,0.1,1.1,1.3,1.5,1.7,2,2.3,2.7,3.3,3.9,4.7,5.6,6.8,8.3,10,12.1
69,29,Riroriro Road,0,122,All,0.1,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4,2.7,3.1,3.6,4.1,4.7,5.4,6.2
70,29,Riroriro Road,122,139,All,0,0,0,0,0,0,0,1,1.1,1.2,1.4,1.5,1.7,1.9,2.1,2.4
71,30,Curly McLeod Way,0,69,All,0,0.1,0.2,0.4,0.5,0.7,0.8,1,1.2,1.5,1.8,2.2,2.6,3.1,3.6,4.3
72,30,Curly McLeod Way,69,82,All,5.5,6.3,7.3,8.3,9.5,10.8,12.2,13.7,15.5,17.4,19.4,21.7,24.1,26.7,29.5,32.4
73,32,Karearea Lane,0,56,All,0.5,0.6,0.7,0.9,1,1.1,1.3,1.5,1.7,2,2.2,2.5,2.9,3.2,3.6,4
74,32,Karearea Lane,84,154,All,0.8,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1
75,32,Karearea Lane,154,820,All,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1.1
76,32,Karearea Lane,820,1262,All,0,0,1,1.1,1.2,1.3,1.4,1.5,1.7,1.8,2,2.2,2.4,2.6,2.9,3.2
77,33,Okoare Lane,0,58,All,0,0,0,1,1.1,1.2,1.4,1.6,1.7,1.9,2.2,2.4,2.8,3.2,3.6,4.2
78,35,Leicester Place,0,660,All,0,0,0,0,0,1,1.2,1.4,1.7,2,2.4,3,3.7,4.5,5.6,7
79,36,Paneika Lane,0,370,All,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1,1.1,1.3,1.4,1.6,1.8,2.1,2.4,2.8
80,36,Paneika Lane,370,391,All,0,0.1,0.3,0.5,0.7,0.9,1.2,1.5,2,2.5,3.1,3.9,4.7,5.9,7.2,8.8
81,36,Paneika Lane,391,520,All,0.2,0.2,0.2,0.2,1.2,1.3,1.5,1.7,1.9,2.1,2.4,2.7,3.2,3.7,4.3,5.1
82,37,Freemason Avenue,0,149,All,0,0.1,0.3,0.4,0.6,0.8,1,1.2,1.5,1.9,2.3,2.9,3.4,4.1,4.9,5.9
83,37,Freemason Avenue,149,172,All,0,0,0,0,0,0,0,0,0,0,1,1.1,1.2,1.3,1.4,1.5
84,37,Freemason Avenue,172,362,All,0,0.2,0.4,0.7,1,1.3,1.8,2.4,3.2,4.2,5.4,7.1,9.1,11.5,14.4,17.8
85,38,Tyler Place,0,279,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.4,3.1,3.9,4.9,6.2,7.8,9.7,11.9
86,38,Tyler Place,279,322,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.4,3.1,4,5,6.3,7.9,9.8,12
87,38,Tyler Place,322,334,All,0,0,0,1,1.1,1.2,1.3,1.4,1.6,1.7,1.8,2,2.2,2.4,2.7,2.9
88,38,Tyler Place,334,389,All,0,0.2,0.3,0.6,0.8,1.1,1.4,1.9,2.4,3.1,3.9,4.9,6.2,7.8,9.7,11.9
